,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
10,1.2346020699375002,1.197189886,1.1597777020625002,1.122365518125,1.0849533341875,1.0475411502499998,1.0101289663125,0.972716782375,0.92782216165,0.8978924144999999,0.8679626673499998,0.8380329202000001,0.80810317305,0.7781734258999999,0.74824367875,0.7084303150000001,0.6686169515,0.628803588,0.57818292425,0.52756226025,0.476941597,0.426320933,0.37570026925,0.32507960575,0.28920222500000003,0.25332484424999996,0.21744746325,0.18157008249999998,0.14569270175,0.109815321,0.090077998,0.070340675,0.05060335175
11,1.1905964598000003,1.1545177792000003,1.1184390986000001,1.0823604180000002,1.0462817374,1.0102030568,0.9741243762000001,0.9380456956000001,0.8947512788800001,0.8658883343999999,0.83702538992,0.8081624454400002,0.7792995009600001,0.75043655648,0.721573612,0.68019142075,0.63880922975,0.59742703875,0.5482742574999999,0.49912147674999996,0.449968696,0.4008159155,0.35166313425,0.30251035325000003,0.26859766350000003,0.234684973,0.20077228249999998,0.16685959225,0.13294690199999998,0.0990342115,0.08344493525,0.0678556595,0.052266383
12,1.1528523352500004,1.1179174160000003,1.0829824967500001,1.0480475775,1.01311265825,0.9781777389999999,0.94324281975,0.9083079005000001,0.8663859974000001,0.838438062,0.8104901266,0.7825421912,0.7545942558000001,0.7266463204000001,0.6986983849999999,0.65597059225,0.6132427997500001,0.57051500675,0.5227138462500001,0.4749126855,0.42711152475,0.37931036375,0.33150920325,0.28370804250000003,0.251790618,0.21987319375,0.18795576925000002,0.156038345,0.1241209205,0.09220349600000001,0.078910656,0.06561781575,0.05232497625
13,1.1368692241500002,1.1024186416000004,1.06796805905,1.0335174765000001,0.9990668939499999,0.9646163113999999,0.93016572885,0.8957151463,0.85437444724,0.8268139811999999,0.79925351516,0.7716930491200001,0.7441325830800001,0.71657211704,0.6890116510000001,0.6457140504999999,0.60241645,0.5591188494999999,0.51260459275,0.46609033625,0.4195760795,0.37306182275,0.326547566,0.28003330925000003,0.24809946,0.21616561050000002,0.1842317615,0.15229791225,0.120364063,0.08843021375000001,0.075953558,0.06347690225,0.0510002465
14,1.1301780426750003,1.0959302232,1.061682403725,1.02743458425,0.9931867647749999,0.9589389453,0.9246911258250001,0.89044330635,0.84934592298,0.8219476673999999,0.7945494118199999,0.7671511562400002,0.7397529006600001,0.7123546450800001,0.6849563895,0.641420244,0.59788409825,0.554347953,0.51029698075,0.46624600875,0.42219503625,0.37814406425,0.33409309175,0.29004211975,0.256605919,0.22316971824999998,0.1897335175,0.15629731700000002,0.12286111599999999,0.0894249155,0.07580603475,0.06218715425,0.0485682735
15,1.1293634776875003,1.095140342,1.0609172063125,1.026694070625,0.9924709349375,0.9582477992499999,0.9240246635625,0.889801527875,0.84873376505,0.8213552565,0.79397674795,0.7665982394000002,0.7392197308500001,0.7118412223000001,0.6844627137500001,0.6408975285,0.59733234325,0.5537671580000001,0.512667623,0.47156808824999996,0.430468553,0.389369018,0.348269483,0.30716994825,0.27164117900000007,0.23611241049999998,0.200583642,0.16505487325,0.12952610425,0.09399733575,0.07899299900000001,0.063988662,0.048984325
16,1.1405447583750004,1.1059827960000002,1.071420833625,1.03685887125,1.002296908875,0.9677349465,0.933172984125,0.8986110217500001,0.8571366669,0.829487097,0.8018375271,0.7741879572,0.7465383873000001,0.7188888174,0.6912392475,0.64807268225,0.6049061165,0.56173955075,0.52309665725,0.48445376325,0.44581086925,0.40716797549999995,0.36852508175,0.32988218724999996,0.29223034925,0.25457851125000003,0.21692667275,0.1792748345,0.14162299625,0.10397115800000001,0.08560181075000001,0.06723246325,0.04886311575
17,1.149299278875,1.1144720280000002,1.079644777125,1.0448175262500001,1.009990275375,0.9751630245,0.9403357736250001,0.90550852275,0.8637158217,0.835854021,0.8079922202999998,0.7801304196000002,0.7522686189,0.7244068182000001,0.6965450175,0.6536905565,0.610836095,0.56798163375,0.5333022565000001,0.49862287949999995,0.4639435025,0.42926412575,0.394584748,0.35990537125,0.319596518,0.2792876645,0.23897881125,0.198669958,0.15836110450000002,0.11805225125,0.095128138,0.07220402449999999,0.049279911499999995
18,1.1720659017375001,1.1365487532,1.1010316046625,1.0655144561249998,1.0299973075875,0.9944801590499999,0.9589630105125001,0.923445861975,0.88082528373,0.8524115648999999,0.8239978460699999,0.79558412724,0.7671704084100001,0.7387566895800001,0.71034297075,0.66830015375,0.626257337,0.5842145200000001,0.55100515625,0.51779579325,0.48458642949999997,0.4513770665,0.41816770325,0.3849583395,0.34228338425000004,0.299608429,0.2569334735,0.21425851799999998,0.1715835625,0.128908607,0.1023325615,0.0757565155,0.04918046975
19,1.2092440234875,1.1726002652,1.1359565069125,1.099312748625,1.0626689903375,1.02602523205,0.9893814737625,0.952737715475,0.90876520553,0.8794501989,0.85013519227,0.82082018564,0.7915051790100001,0.7621901723800001,0.73287516575,0.692157772,0.65144037825,0.61072298425,0.5767085507499999,0.5426941175,0.5086796840000001,0.4746652505,0.44065081675,0.4066363835,0.36223381224999995,0.31783124125,0.27342867,0.22902609899999998,0.18462352775000002,0.14022095675,0.11017796525,0.08013497375,0.05009198249999999
